FPR,TPR,Threshold
0.0,0.0,inf
2.9890004782400767e-05,0.0,9.316327691348901
0.00041846006695361073,0.0,4.357663012619867
0.00041846006695361073,0.0002771618625277162,4.27053866377425
0.00047824007651841227,0.0002771618625277162,4.119367760539038
0.00047824007651841227,0.0005543237250554324,3.8008680770884187
0.0005081300813008131,0.0005543237250554324,3.792407290589474
0.0005081300813008131,0.0016629711751662971,3.5684409580498677
0.0005380200860832137,0.0016629711751662971,3.5228525654216414
0.0005380200860832137,0.0036031042128603103,3.223246682832475
0.0005679100908656145,0.0036031042128603103,3.2221913542271414
0.0005679100908656145,0.006929046563192905,3.152811199978871
0.0005978000956480153,0.006929046563192905,2.945949392858414
0.0005978000956480153,0.007206208425720621,2.9187886862927455
0.0006575801052128168,0.007206208425720621,2.829698037888631
0.0006575801052128168,0.009146341463414634,2.641945743529551
0.0006874701099952176,0.009146341463414634,2.5883586208982585
0.0006874701099952176,0.009423503325942351,2.5708042390357377
0.0007472501195600191,0.009423503325942351,2.544470464429877
0.0007472501195600191,0.010532150776053215,2.451060359051046
0.0007771401243424199,0.010532150776053215,2.436000858238467
0.0007771401243424199,0.011086474501108648,2.3988129005943892
0.0008070301291248207,0.011086474501108648,2.3575599835425094
0.0008070301291248207,0.014689578713968959,2.0807683075383037
0.0008668101386896222,0.014689578713968959,2.0622062892627384
0.0008668101386896222,0.020787139689578713,1.8220733607967923
0.000896700143472023,0.020787139689578713,1.7668279889310292
0.000896700143472023,0.02245011086474501,1.6175702218045835
0.0009265901482544237,0.02245011086474501,1.587999545683395
0.0009265901482544237,0.02383592017738359,1.5078942376449274
0.0009564801530368245,0.02383592017738359,1.497147601609193
0.0009564801530368245,0.026330376940133036,1.4154434649434637
0.0010162601626016261,0.026330376940133036,1.4094736805163246
0.0010162601626016261,0.02688470066518847,1.3745863501925044
0.0010461501673840268,0.02688470066518847,1.3727848191692669
0.0010461501673840268,0.028824833702882482,1.2603510100185782
0.0010760401721664275,0.028824833702882482,1.2507114778835902
0.0010760401721664275,0.0291019955654102,1.233458845077442
0.0011059301769488284,0.0291019955654102,1.2282645790284872
0.0011059301769488284,0.030210643015521066,1.2048834078823822
0.001135820181731229,0.030210643015521066,1.1991912050690863
0.001135820181731229,0.030764966740576497,1.1767942547560402
0.0011956001912960307,0.030764966740576497,1.14898361533991
0.0011956001912960307,0.031042128603104215,1.144355427499265
0.0012254901960784314,0.031042128603104215,1.1367254807497662
