FPR,TPR,Threshold
0.0,0.0,inf
0.0,0.003205128205128205,3.8795742535681854
0.0,0.05448717948717949,2.4881413232466203
0.008333333333333333,0.05448717948717949,2.2741463141151406
0.008333333333333333,0.11538461538461539,1.362299302693993
0.009027777777777777,0.11538461538461539,1.3408012454511697
0.009027777777777777,0.12179487179487179,1.3302686250662838
0.020833333333333332,0.12179487179487179,0.9797714810075456
0.020833333333333332,0.125,0.9220288941934071
0.029861111111111113,0.125,0.8682415477653338
0.029861111111111113,0.1282051282051282,0.8659787676420536
0.03125,0.1282051282051282,0.8559408946566699
0.03125,0.13141025641025642,0.8551657060479738
0.03263888888888889,0.13141025641025642,0.8453304173106828
0.03263888888888889,0.1346153846153846,0.8390091735941477
0.034722222222222224,0.1346153846153846,0.8083255343482962
0.034722222222222224,0.13782051282051283,0.8082203886955819
0.03680555555555556,0.13782051282051283,0.8049083916640103
0.03680555555555556,0.16666666666666666,0.7717544729877804
0.03888888888888889,0.16666666666666666,0.7657272182569198
0.03888888888888889,0.16987179487179488,0.763816063829823
0.04722222222222222,0.16987179487179488,0.7237675568043275
0.04722222222222222,0.17307692307692307,0.7236094413257861
0.049305555555555554,0.17307692307692307,0.7226423882549423
0.049305555555555554,0.1794871794871795,0.7223943322537066
0.06041666666666667,0.1794871794871795,0.6962507962835809
0.06041666666666667,0.1891025641025641,0.6944368096759703
0.06111111111111111,0.1891025641025641,0.693446045489343
0.06111111111111111,0.1987179487179487,0.69276677017206
0.06180555555555556,0.1987179487179487,0.6870112669176363
0.06180555555555556,0.22115384615384615,0.6799355328219603
0.06388888888888888,0.22115384615384615,0.6797200967142379
0.06388888888888888,0.22435897435897437,0.679644059634743
0.06458333333333334,0.22435897435897437,0.6796171922320893
0.06458333333333334,0.23076923076923078,0.6792338570238587
0.06527777777777778,0.23076923076923078,0.6790475736680867
0.06527777777777778,0.23717948717948717,0.6787948978109519
0.06597222222222222,0.23717948717948717,0.6786454749678363
0.06597222222222222,0.26282051282051283,0.674284154854336
0.10555555555555556,0.26282051282051283,0.380455700324917
0.10555555555555556,0.266025641025641,0.37962032701940074
0.10902777777777778,0.266025641025641,0.3694651409185636
0.10902777777777778,0.2692307692307692,0.3671681440299816
0.11041666666666666,0.2692307692307692,0.36451959802540146
0.11041666666666666,0.27884615384615385,0.3481031104030099
0.11458333333333333,0.27884615384615385,0.33018946653997305
0.11458333333333333,0.28205128205128205,0.32953682931915634
0.12361111111111112,0.28205128205128205,0.2949300295779965
0.12361111111111112,0.28525641025641024,0.2921794725239551
0.1423611111111111,0.28525641025641024,0.2513683487816396
0.1423611111111111,0.28846153846153844,0.2485499243499946
0.14791666666666667,0.28846153846153844,0.23891638993506512
0.14791666666666667,0.2916666666666667,0.2370537242903049
