Recall,Precision
1.0,0.6009774829813231
0.9997095556200988,0.6009078212290503
0.9994191112401976,0.6008381351492929
0.9991286668602962,0.6007684247293049
0.998838222480395,0.6006986899563319
0.9985477781004938,0.60062893081761
0.9982573337205926,0.600559147300367
0.9979668893406912,0.600489339391821
0.9979668893406912,0.6005943016955078
0.99767644496079,0.6005244755244755
0.99767644496079,0.6006294806784402
0.99767644496079,0.6007345225603358
0.9973860005808888,0.6006646842749694
0.9973860005808888,0.6007697690692793
0.9970955562009876,0.6006999125109361
0.9968051118210862,0.6006300315015751
0.9968051118210862,0.6007351654122177
0.9968051118210862,0.6008403361344538
0.9968051118210862,0.6009455436876204
0.996514667441185,0.6008756567425569
0.9962242230612838,0.6008057453144159
0.9962242230612838,0.6009110021023125
0.9962242230612838,0.6010162957771158
0.9959337786813826,0.6009463722397477
0.9959337786813826,0.6010517090271692
0.9959337786813826,0.6011570827489481
0.9959337786813826,0.6012624934245134
0.9959337786813826,0.6013679410733076
0.9959337786813826,0.6014734257147869
0.9959337786813826,0.6015789473684211
0.9956433343014812,0.6015090366731005
0.9956433343014812,0.6016146016146016
0.99535288992158,0.60154467263472
0.99535288992158,0.6016502808988764
0.99535288992158,0.6017559262510974
0.99535288992158,0.6018616087109238
0.9950624455416788,0.6017916739855963
0.9950624455416788,0.6018973998594519
0.9950624455416788,0.6020031628887718
0.9950624455416788,0.6021089630931459
0.9950624455416788,0.6022148004921779
0.9950624455416788,0.6023206751054853
0.9947720011617776,0.6022507473184455
0.9947720011617776,0.6023566654941963
0.9947720011617776,0.6024626209322779
0.9947720011617776,0.6025686136523575
0.9944815567818762,0.6024986802745029
0.9944815567818762,0.6026047166490672
0.9944815567818762,0.6027107903538109
0.9944815567818762,0.6028169014084507
0.9944815567818762,0.602923049832717
0.9944815567818762,0.6030292356463544
0.9944815567818762,0.603135458869121
0.9944815567818762,0.6032417195207893
0.994191112401975,0.6031718061674008
0.994191112401975,0.6032781106802961
0.994191112401975,0.6033844526705446
0.994191112401975,0.603490832157969
0.994191112401975,0.6035972491624052
0.994191112401975,0.6037037037037037
0.994191112401975,0.6038101958017287
0.994191112401975,0.6039167254763586
0.994191112401975,0.6040232927474855
0.994191112401975,0.6041298976350159
0.994191112401975,0.6042365401588703
0.994191112401975,0.604343220338983
0.994191112401975,0.6044499381953028
0.9939006680220738,0.6043800777110562
0.9939006680220738,0.6044868397809574
0.9936102236421726,0.6044169611307421
0.9936102236421726,0.6045237674500795
0.9936102236421726,0.6046306115235065
0.9936102236421726,0.6047374933710448
0.9936102236421726,0.6048444130127298
0.9936102236421726,0.6049513704686118
0.9936102236421726,0.6050583657587548
0.9936102236421726,0.6051653989032372
0.9936102236421726,0.6052724699221514
0.9936102236421726,0.6053795788356043
0.9936102236421726,0.6054867256637169
0.9936102236421726,0.6055939104266241
0.9936102236421726,0.6057011331444759
0.9933197792622713,0.6056313086594652
0.9933197792622713,0.6057385759829969
0.9933197792622713,0.6058458813108946
0.9933197792622713,0.6059532246633593
0.9933197792622713,0.6060606060606061
0.9933197792622713,0.6061680255228642
0.9933197792622713,0.6062754830703776
0.9933197792622713,0.6063829787234043
0.9933197792622713,0.6064905125022167
0.9933197792622713,0.6065980844271018
0.9933197792622713,0.6067056945183609
0.9933197792622713,0.6068133427963094
0.9933197792622713,0.6069210292812778
0.9933197792622713,0.6070287539936102
0.9933197792622713,0.6071365169536659
0.9933197792622713,0.6072443181818182
0.9933197792622713,0.607352157698455
0.99302933488237,0.6072824156305506
0.99302933488237,0.6073903002309469
0.99302933488237,0.607498223169865
0.99302933488237,0.6076061844677448
0.9927388905024688,0.6075364379665837
0.9927388905024688,0.6076444444444444
0.9924484461225676,0.607574679943101
0.9924484461225676,0.6076827316379158
0.9924484461225676,0.6077908217716115
0.9924484461225676,0.6078989503647038
0.9924484461225676,0.6080071174377224
0.9924484461225676,0.608115323011212
0.9924484461225676,0.6082235671057316
0.9924484461225676,0.6083318497418551
0.9924484461225676,0.6084401709401709
0.9921580017426663,0.6083704363312555
0.9921580017426663,0.6084788029925187
0.991867557362765,0.608409050418671
0.991867557362765,0.6085174625801854
0.991867557362765,0.6086259133844234
0.991867557362765,0.6087344028520499
0.991867557362765,0.608842931003744
0.991867557362765,0.6089514978601998
0.991867557362765,0.6090601034421259
0.991867557362765,0.6091687477702462
0.991867557362765,0.6092774308652988
0.991867557362765,0.6093861527480371
0.991867557362765,0.609494913439229
0.991867557362765,0.6096037129596573
0.9915771129828638,0.6095340117836101
0.9915771129828638,0.6096428571428572
0.9915771129828638,0.6097517413823897
0.9915771129828638,0.609860664523044
0.9915771129828638,0.6099696265856709
0.9915771129828638,0.6100786275911365
0.9915771129828638,0.6101876675603217
0.9915771129828638,0.6102967465141222
0.9915771129828638,0.6104058644734489
0.9915771129828638,0.6105150214592274
0.9915771129828638,0.6106242174923985
0.9915771129828638,0.6107334525939178
0.9912866686029626,0.6106638039005189
0.9912866686029626,0.610773085182534
0.9912866686029626,0.6108824055843923
0.9909962242230613,0.610812746151092
0.9909962242230613,0.6109221128021486
0.9909962242230613,0.6110315186246418
0.9909962242230613,0.6111409636396202
0.9909962242230613,0.6112504478681476
0.9909962242230613,0.6113599713313026
0.9909962242230613,0.6114695340501792
0.9909962242230613,0.6115791360458863
0.9909962242230613,0.6116887773395482
0.9909962242230613,0.6117984579523041
