FPR,TPR,Threshold
0.0,0.0,inf
0.0003885003885003885,0.0,11.457000495350844
0.022144522144522144,0.0,2.7254503673088073
0.022144522144522144,0.014925373134328358,2.674252112688616
0.0236985236985237,0.014925373134328358,2.4243036703189027
0.0236985236985237,0.029850746268656716,2.421242283685709
0.02641802641802642,0.029850746268656716,2.1794218814932753
0.02641802641802642,0.04477611940298507,2.1567834180375227
0.027195027195027196,0.04477611940298507,2.123855596734737
0.027195027195027196,0.05970149253731343,1.8923472931285497
0.029526029526029528,0.05970149253731343,1.6216787659030547
0.029526029526029528,0.07462686567164178,1.6118313419544004
0.03146853146853147,0.07462686567164178,1.4202186768835319
0.03146853146853147,0.08955223880597014,1.3428475642177242
0.0337995337995338,0.08955223880597014,1.0885312484872847
0.0337995337995338,0.1044776119402985,1.0761743419597747
0.03535353535353535,0.1044776119402985,0.8109570064141529
0.03535353535353535,0.11940298507462686,0.8071067676372694
0.039627039627039624,0.11940298507462686,0.5452899405669794
0.039627039627039624,0.13432835820895522,0.5403910063752317
0.043900543900543904,0.13432835820895522,0.27347041739287037
0.043900543900543904,0.14925373134328357,0.27139746463742886
0.3881118881118881,0.14925373134328357,0.0007251266414793519
0.3881118881118881,0.16417910447761194,0.0007231044259669544
0.3923853923853924,0.16417910447761194,0.0007085337654367628
0.3923853923853924,0.1791044776119403,0.0007057374899342231
0.41025641025641024,0.1791044776119403,0.0006476524772245523
0.41025641025641024,0.19402985074626866,0.0006473079829067781
0.4184149184149184,0.19402985074626866,0.0006249627658266889
0.4184149184149184,0.208955223880597,0.0006231237750509284
0.44638694638694637,0.208955223880597,0.0005520182640963982
0.44638694638694637,0.22388059701492538,0.0005516016323392437
0.47863247863247865,0.22388059701492538,0.0004833079488451085
0.47863247863247865,0.23880597014925373,0.00048314025902508926
0.49844599844599846,0.23880597014925373,0.0004507777217104755
0.49844599844599846,0.2537313432835821,0.00045010804111841684
0.5058275058275058,0.2537313432835821,0.0004394008084199092
0.5058275058275058,0.26865671641791045,0.00043925258029404166
0.5163170163170163,0.26865671641791045,0.00042840130805616816
0.5163170163170163,0.2835820895522388,0.0004278765092111914
0.541958041958042,0.2835820895522388,0.00040026243502678345
0.541958041958042,0.29850746268656714,0.00039883090514481904
0.5454545454545454,0.29850746268656714,0.0003941112255366459
0.5454545454545454,0.31343283582089554,0.0003936695734886442
0.6087801087801088,0.31343283582089554,0.00032780387722403077
0.6087801087801088,0.3283582089552239,0.0003269512643142654
0.60994560994561,0.3283582089552239,0.00032521783634875917
0.60994560994561,0.34328358208955223,0.0003248608588294932
0.6107226107226107,0.34328358208955223,0.0003245152848709257
0.6107226107226107,0.3582089552238806,0.0003240597290276156
0.6367521367521367,0.3582089552238806,0.00029815101912926043
0.6367521367521367,0.373134328358209,0.00029803231421032057
0.6394716394716394,0.373134328358209,0.00029532081654188853
0.6394716394716394,0.3880597014925373,0.00029527157022481745
0.6406371406371406,0.3880597014925373,0.00029465499512046253
0.6406371406371406,0.417910447761194,0.00029398741311390236
0.6472416472416472,0.417910447761194,0.0002867190327712495
0.6472416472416472,0.43283582089552236,0.0002862314257680273
0.6612276612276612,0.43283582089552236,0.0002745432815488721
0.6612276612276612,0.44776119402985076,0.00027352980780389675
0.6674436674436675,0.44776119402985076,0.0002692507393031961
0.6674436674436675,0.4626865671641791,0.0002690048854344685
0.6833721833721834,0.4626865671641791,0.0002555074545650558
0.6833721833721834,0.47761194029850745,0.00025545859097029914
0.6845376845376845,0.47761194029850745,0.0002550682247405024
0.6845376845376845,0.4925373134328358,0.00025499188440208844
0.6903651903651904,0.4925373134328358,0.0002499524983835872
0.6903651903651904,0.5074626865671642,0.00024952762252828455
0.6961926961926962,0.5074626865671642,0.000244940684111396
0.6961926961926962,0.5223880597014925,0.00024436139163197063
0.7175602175602176,0.5223880597014925,0.00022783640773652323
0.7175602175602176,0.5373134328358209,0.00022757254671893737
0.7264957264957265,0.5373134328358209,0.00021894844802367808
0.7264957264957265,0.5522388059701493,0.00021894333034650198
0.7377622377622378,0.5522388059701493,0.00021004655755517136
0.7377622377622378,0.5671641791044776,0.0002099163333820702
0.747086247086247,0.5671641791044776,0.0002013192951656583
0.747086247086247,0.582089552238806,0.00020081240231192322
0.7536907536907537,0.582089552238806,0.0001980674393918877
0.7536907536907537,0.5970149253731343,0.00019759957432906252
0.7758352758352758,0.5970149253731343,0.0001797559870857827
0.7758352758352758,0.6119402985074627,0.00017973337017601263
0.7902097902097902,0.6119402985074627,0.00016630580166588748
0.7902097902097902,0.6268656716417911,0.00016593140479870735
0.790986790986791,0.6268656716417911,0.00016516218722292372
0.790986790986791,0.6417910447761194,0.00016480396121052989
0.8006993006993007,0.6417910447761194,0.00015936784731685274
0.8006993006993007,0.6716417910447762,0.00015919472214727775
0.8045843045843046,0.6716417910447762,0.00015630383055848196
0.8045843045843046,0.6865671641791045,0.00015572891572469838
0.8065268065268065,0.6865671641791045,0.00015451856259825452
0.8065268065268065,0.7014925373134329,0.00015299657072661261
0.8123543123543123,0.7014925373134329,0.0001493467003226904
0.8123543123543123,0.7164179104477612,0.00014916043944367016
0.8329448329448329,0.7164179104477612,0.0001362173920133814
0.8329448329448329,0.7313432835820896,0.00013614326509785748
0.8341103341103341,0.7313432835820896,0.00013603114165192565
0.8341103341103341,0.746268656716418,0.00013526771315586892
0.8360528360528361,0.746268656716418,0.0001340703582208752
0.8360528360528361,0.7611940298507462,0.00013362201936735607
0.8679098679098679,0.7611940298507462,0.00011770378762855898
0.8679098679098679,0.7761194029850746,0.00011714450940620236
0.8861693861693861,0.7761194029850746,0.00010877517099285228
0.8861693861693861,0.7910447761194029,0.00010871928578572623
0.8873348873348873,0.7910447761194029,0.0001085311446203073
0.8873348873348873,0.8059701492537313,0.0001085075843156301
0.8881118881118881,0.8059701492537313,0.00010804376610000232
0.8881118881118881,0.8208955223880597,0.00010784907439362161
0.8916083916083916,0.8208955223880597,0.00010645913816895489
0.8916083916083916,0.8507462686567164,0.00010498850565110805
0.9164724164724165,0.8507462686567164,9.711543351874602e-05
0.9164724164724165,0.8656716417910447,9.702128989975795e-05
0.9257964257964258,0.8656716417910447,9.421630248159331e-05
0.9257964257964258,0.8805970149253731,9.416459392828668e-05
0.9269619269619269,0.8805970149253731,9.365446902695477e-05
0.9269619269619269,0.8955223880597015,9.312161593923048e-05
0.9421134421134422,0.8955223880597015,8.543680403187703e-05
0.9421134421134422,0.9104477611940298,8.524953487575928e-05
0.9487179487179487,0.9104477611940298,8.269495713753544e-05
0.9487179487179487,0.9253731343283582,8.268202151483789e-05
0.9545454545454546,0.9253731343283582,8.024969702458983e-05
0.9545454545454546,0.9402985074626866,8.009835167460379e-05
0.9658119658119658,0.9402985074626866,7.272292660861941e-05
0.9658119658119658,0.9552238805970149,7.265740890864561e-05
0.9724164724164724,0.9552238805970149,7.04620974518017e-05
0.9724164724164724,0.9701492537313433,7.04385571523095e-05
0.9825174825174825,0.9701492537313433,6.470827431769442e-05
0.9825174825174825,0.9850746268656716,6.456835915157703e-05
0.9867909867909868,0.9850746268656716,6.226367005825115e-05
0.9867909867909868,1.0,6.173695748279156e-05
0.9965034965034965,1.0,3.6412886030889665e-05
1.0,1.0,0.0
